CaseID,ActivityID,CompleteTimestamp
173793,6,2011-10-18 18:17:00
173793,4,2011-10-18 18:55:00
173793,6,2011-10-18 19:18:00
173793,6,2011-10-18 19:25:00
173796,3,2011-10-03 17:32:00
173796,3,2011-10-03 19:16:00
173796,5,2011-10-11 01:23:00
173796,5,2011-10-11 01:23:00
173799,3,2011-10-03 17:35:00
173799,3,2011-10-05 02:15:00
173799,3,2011-10-05 02:15:00
173799,3,2011-10-05 02:30:00
173802,1,2011-10-03 17:07:00
173805,3,2011-10-03 17:37:00
173805,3,2011-10-03 17:53:00
173805,5,2011-10-03 17:59:00
173805,5,2011-10-03 18:06:00
173805,5,2011-10-11 00:16:00
173805,5,2011-10-18 22:04:00
173805,5,2011-10-18 22:09:00
173805,5,2011-10-20 03:17:00
173805,5,2011-10-25 20:02:00
173805,5,2011-10-26 00:11:00
173805,5,2011-10-26 00:12:00
173805,5,2011-10-27 22:55:00
173805,5,2011-11-01 01:11:00
173805,5,2011-11-01 01:28:00
173805,5,2011-11-03 18:15:00
173811,1,2011-10-03 17:09:00
173811,3,2011-10-03 19:04:00
173811,3,2011-10-03 19:47:00
173811,5,2011-10-03 19:49:00
173811,5,2011-10-11 00:57:00
173811,5,2011-10-11 03:28:00
173811,5,2011-10-13 00:24:00
173811,5,2011-10-14 04:04:00
173811,5,2011-10-14 04:05:00
173811,5,2011-10-14 04:41:00
173811,5,2011-10-14 04:52:00
173811,5,2011-10-14 04:56:00
173811,5,2011-10-15 23:05:00
173811,5,2011-10-18 04:03:00
173811,5,2011-10-19 18:49:00
173811,5,2011-10-20 03:57:00
173811,5,2011-10-20 04:32:00
173811,5,2011-11-03 18:15:00
173814,1,2011-10-03 17:10:00
173814,3,2011-10-03 19:15:00
173817,3,2011-10-03 17:52:00
173817,5,2011-10-03 17:53:00
173817,5,2011-10-03 17:54:00
173817,5,2011-10-07 21:23:00
173817,6,2011-10-11 17:15:00
173823,3,2011-10-03 17:57:00
173823,5,2011-10-03 18:04:00
173823,5,2011-10-10 22:01:00
173823,6,2011-10-12 16:58:00
173823,6,2011-10-13 17:36:00
173826,1,2011-10-03 17:34:00
173826,1,2011-10-03 17:42:00
173826,1,2011-10-03 17:44:00
173826,3,2011-10-03 17:46:00
173826,3,2011-10-03 21:59:00
173826,3,2011-10-03 22:11:00
173826,3,2011-10-03 22:39:00
173829,1,2011-10-03 17:34:00
173829,1,2011-10-03 17:37:00
173829,3,2011-10-03 17:38:00
173835,3,2011-10-03 17:57:00
173835,3,2011-10-03 18:10:00
173835,3,2011-10-03 18:36:00
173835,5,2011-10-03 18:37:00
173835,5,2011-10-03 18:55:00
173835,5,2011-10-11 00:41:00
173835,5,2011-10-18 18:21:00
173835,5,2011-10-18 21:37:00
173835,5,2011-10-18 22:12:00
173841,3,2011-10-03 18:25:00
173841,3,2011-10-04 20:12:00
173841,3,2011-10-04 21:59:00
173844,3,2011-10-03 18:11:00
173844,3,2011-10-03 21:15:00
173844,3,2011-10-03 21:19:00
173844,5,2011-10-10 18:17:00
173844,6,2011-10-11 22:57:00
173847,3,2011-10-03 18:22:00
173847,5,2011-10-10 21:52:00
173847,6,2011-10-12 18:52:00
173856,1,2011-10-03 17:23:00
173856,1,2011-10-03 17:26:00
173859,1,2011-10-03 17:28:00
173859,3,2011-10-03 20:37:00
173859,5,2011-10-03 20:38:00
173859,5,2011-10-11 00:43:00
173862,1,2011-10-03 17:30:00
173868,3,2011-10-03 18:17:00
173868,3,2011-10-03 18:21:00
173868,5,2011-10-11 00:28:00
173868,5,2011-10-18 19:41:00
173868,5,2011-10-20 02:47:00
173868,5,2011-10-20 17:11:00
173868,6,2011-10-26 16:07:00
173871,3,2011-10-03 18:28:00
173871,3,2011-10-03 22:41:00
173871,3,2011-10-03 23:15:00
173871,3,2011-10-03 23:18:00
173871,3,2011-10-05 03:38:00
173871,3,2011-10-05 03:40:00
173871,5,2011-10-05 03:41:00
173871,5,2011-10-05 03:42:00
173871,5,2011-10-11 18:01:00
173871,6,2011-10-14 17:56:00
173871,6,2011-10-14 18:05:00
173880,1,2011-10-03 17:31:00
173880,3,2011-10-03 20:54:00
173880,3,2011-10-03 22:00:00
173880,5,2011-10-03 22:02:00
173880,5,2011-10-11 02:19:00
173880,5,2011-10-11 02:22:00
173880,5,2011-10-12 00:20:00
173880,5,2011-10-20 04:01:00
173880,5,2011-10-24 19:28:00
173880,6,2011-10-28 20:02:00
173880,6,2011-10-28 20:19:00
173880,4,2011-10-28 23:50:00
173880,4,2011-10-29 00:27:00
173880,4,2011-10-29 00:33:00
173880,4,2011-10-29 03:51:00
173880,4,2011-11-03 17:54:00
173880,4,2011-11-04 20:46:00
173880,6,2011-11-04 22:09:00
173889,1,2011-10-03 17:36:00
173898,1,2011-10-03 17:37:00
173898,3,2011-10-03 21:58:00
173898,3,2011-10-04 00:45:00
173898,3,2011-10-04 00:51:00
173898,5,2011-10-11 02:44:00
173898,5,2011-10-13 00:22:00
173898,5,2011-10-14 04:00:00
173901,1,2011-10-03 17:33:00
173904,1,2011-10-03 17:35:00
173913,3,2011-10-03 18:43:00
173913,5,2011-10-03 18:52:00
173913,5,2011-10-06 19:14:00
173913,5,2011-10-10 21:51:00
173913,6,2011-10-12 23:54:00
173913,6,2011-10-13 00:01:00
173916,2,2011-10-03 19:00:00
173916,2,2011-10-03 19:01:00
173916,2,2011-10-03 19:19:00
173919,1,2011-10-03 17:30:00
173919,3,2011-10-03 20:28:00
173919,3,2011-10-04 00:08:00
173919,3,2011-10-04 00:16:00
173919,3,2011-10-04 00:52:00
173919,3,2011-10-04 20:04:00
173925,1,2011-10-03 17:28:00
173925,3,2011-10-03 20:21:00
173925,3,2011-10-03 20:23:00
173928,3,2011-10-03 18:29:00
173928,3,2011-10-03 18:58:00
173928,3,2011-10-03 23:29:00
173928,5,2011-10-03 23:30:00
173928,5,2011-10-03 23:31:00
173928,5,2011-10-11 02:28:00
173928,5,2011-10-13 00:13:00
173928,5,2011-10-21 20:32:00
173928,5,2011-10-22 04:25:00
173928,5,2011-10-25 00:13:00
173928,5,2011-10-26 18:23:00
173928,6,2011-10-31 22:19:00
173928,4,2011-11-01 02:17:00
173928,4,2011-11-01 20:19:00
173928,4,2011-11-02 01:40:00
173928,4,2011-11-02 04:00:00
173928,4,2011-11-03 17:49:00
173928,4,2011-11-07 17:57:00
173928,4,2011-11-09 19:38:00
173928,6,2011-11-09 21:18:00
173928,4,2011-11-09 22:22:00
173928,4,2011-11-09 22:22:00
173928,4,2011-11-10 03:16:00
173928,4,2011-11-10 20:31:00
173928,4,2011-11-11 05:50:00
173928,4,2011-11-12 19:33:00
173928,4,2011-11-18 00:34:00
173928,4,2011-11-18 18:29:00
173928,4,2011-11-19 00:40:00
173928,4,2011-11-19 01:25:00
173928,4,2011-11-19 05:46:00
173928,4,2011-11-19 19:40:00
173928,4,2011-11-19 22:58:00
173928,4,2011-11-21 18:33:00
173928,4,2011-11-21 19:01:00
173928,4,2011-11-22 05:44:00
173928,4,2011-11-22 20:27:00
173928,4,2011-11-22 23:49:00
173928,4,2011-11-24 19:48:00
173928,4,2011-11-25 23:16:00
173928,4,2011-11-26 19:15:00
173928,4,2011-11-26 23:34:00
173928,4,2011-11-28 19:47:00
173928,4,2011-11-29 00:33:00
173928,6,2011-11-29 18:27:00
173934,1,2011-10-03 17:29:00
173937,3,2011-10-03 18:32:00
173937,3,2011-10-04 02:29:00
173937,3,2011-10-04 20:31:00
173937,3,2011-10-04 22:04:00
173937,3,2011-10-05 01:49:00
173937,3,2011-10-05 17:46:00
173937,3,2011-10-05 21:44:00
173937,3,2011-10-06 02:30:00
173937,3,2011-10-07 04:44:00
173937,3,2011-10-07 17:21:00
173937,3,2011-10-08 02:52:00
173937,3,2011-10-08 19:31:00
173937,3,2011-10-27 03:29:00
173937,3,2011-11-02 18:15:00
173940,3,2011-10-03 18:44:00
173940,3,2011-10-04 02:31:00
173940,3,2011-10-04 02:51:00
173940,5,2011-10-10 21:48:00
173940,6,2011-10-12 20:18:00
173940,4,2011-10-12 20:36:00
173940,4,2011-10-12 21:25:00
173940,4,2011-10-13 17:16:00
173940,4,2011-10-13 21:36:00
173940,6,2011-10-13 22:11:00
173940,4,2011-10-13 22:23:00
173940,4,2011-10-13 22:27:00
173940,4,2011-10-14 03:06:00
173940,6,2011-10-14 16:30:00
173943,1,2011-10-03 17:23:00
173943,3,2011-10-03 19:35:00
173943,3,2011-10-03 20:26:00
173943,3,2011-10-04 00:05:00
173943,3,2011-10-04 00:05:00
173943,3,2011-10-04 03:58:00
173943,3,2011-10-04 04:02:00
173943,3,2011-10-04 04:06:00
173943,5,2011-10-11 03:59:00
173943,5,2011-10-11 04:58:00
173943,5,2011-10-18 17:47:00
173943,5,2011-10-19 23:17:00
173943,5,2011-10-20 03:55:00
173943,5,2011-10-22 03:25:00
173943,5,2011-10-24 23:24:00
173943,5,2011-11-01 04:13:00
173943,5,2011-11-03 18:15:00
173946,3,2011-10-03 18:53:00
173946,5,2011-10-03 18:54:00
173946,5,2011-10-11 01:25:00
173946,5,2011-10-11 20:20:00
173946,5,2011-11-03 18:15:00
173949,1,2011-10-03 17:21:00
173949,3,2011-10-03 20:06:00
173949,3,2011-10-04 19:13:00
173949,3,2011-10-04 20:25:00
173949,5,2011-10-06 01:13:00
173949,5,2011-10-12 02:12:00
173949,5,2011-10-12 02:56:00
173949,5,2011-10-24 17:08:00
173949,5,2011-10-24 17:12:00
173949,5,2011-10-24 17:14:00
173949,5,2011-10-26 02:16:00
173949,5,2011-10-26 03:05:00
173949,5,2011-10-27 18:53:00
173949,6,2011-10-31 23:34:00
173955,3,2011-10-03 18:54:00
173955,3,2011-10-04 03:00:00
173955,3,2011-10-04 17:20:00
173955,5,2011-10-12 01:59:00
173955,5,2011-10-12 18:00:00
173955,5,2011-10-17 18:19:00
173955,6,2011-10-19 16:15:00
173955,6,2011-10-19 22:20:00
173955,4,2011-10-19 22:53:00
173955,4,2011-10-20 04:16:00
173955,4,2011-10-20 04:28:00
173955,4,2011-10-20 17:33:00
173955,4,2011-10-26 19:20:00
173955,4,2011-10-27 17:23:00
173955,4,2011-10-27 17:26:00
173955,4,2011-10-27 22:08:00
173955,4,2011-11-01 18:39:00
173955,4,2011-11-02 01:43:00
173955,4,2011-11-02 04:10:00
173955,4,2011-11-03 17:46:00
173955,4,2011-11-07 18:05:00
173955,4,2011-11-10 06:02:00
173955,4,2011-11-10 20:27:00
173955,4,2011-11-11 18:21:00
173955,4,2011-11-17 00:11:00
173955,4,2011-11-18 00:29:00
173955,4,2011-11-19 19:29:00
173955,4,2011-11-21 19:26:00
173955,4,2011-11-23 19:50:00
173955,4,2011-11-23 23:19:00
173955,4,2011-11-24 05:01:00
173955,4,2011-11-24 19:41:00
173955,4,2011-11-24 20:09:00
173955,4,2011-11-25 02:37:00
173955,4,2011-11-29 21:13:00
173955,4,2011-11-30 00:05:00
173958,3,2011-10-03 18:49:00
173958,3,2011-10-04 02:59:00
173958,3,2011-10-04 19:27:00
173958,3,2011-10-10 17:31:00
173958,3,2011-10-20 20:48:00
173958,3,2011-10-27 19:03:00
173958,3,2011-11-02 05:23:00
173958,3,2011-11-02 05:36:00
173958,3,2011-11-02 18:15:00
173961,1,2011-10-03 17:23:00
173964,1,2011-10-03 17:19:00
173964,3,2011-10-03 19:33:00
173979,3,2011-10-03 19:00:00
173979,3,2011-10-03 19:35:00
173979,5,2011-10-10 18:41:00
173979,6,2011-10-11 22:01:00
173982,3,2011-10-03 20:32:00
173982,3,2011-10-03 20:36:00
173982,5,2011-10-11 01:27:00
173985,1,2011-10-03 17:46:00
173985,3,2011-10-03 17:54:00
173985,5,2011-10-10 20:52:00
173985,6,2011-10-13 01:38:00
173985,6,2011-10-13 18:26:00
173988,1,2011-10-03 17:55:00
173988,3,2011-10-03 18:00:00
173988,3,2011-10-03 18:33:00
173988,5,2011-10-11 00:32:00
173997,3,2011-10-03 22:07:00
173997,3,2011-10-04 17:51:00
173997,3,2011-10-04 20:11:00
173997,3,2011-10-04 20:44:00
173997,5,2011-10-12 02:15:00
173997,5,2011-10-13 20:11:00
173997,5,2011-10-19 18:30:00
174000,1,2011-10-03 18:43:00
174000,3,2011-10-03 18:47:00
174000,5,2011-10-03 18:49:00
174000,5,2011-10-11 00:36:00
174000,5,2011-10-12 04:56:00
174000,5,2011-10-13 20:28:00
174000,5,2011-10-15 20:39:00
174000,5,2011-10-18 20:18:00
174000,5,2011-10-20 01:41:00
174000,5,2011-10-21 19:27:00
174000,5,2011-10-23 00:54:00
174000,5,2011-10-24 22:28:00
174000,5,2011-10-25 03:25:00
174000,5,2011-11-03 18:15:00
174006,1,2011-10-03 20:10:00
174009,3,2011-10-03 19:02:00
174009,3,2011-10-03 19:11:00
174009,3,2011-10-03 20:08:00
174009,3,2011-10-03 23:15:00
174009,3,2011-10-03 23:31:00
174009,5,2011-10-06 04:54:00
174009,5,2011-10-06 20:26:00
174009,5,2011-10-10 21:25:00
174009,6,2011-10-13 17:35:00
174012,3,2011-10-03 22:11:00
174012,3,2011-10-03 22:29:00
174012,5,2011-10-03 22:31:00
174012,5,2011-10-03 22:34:00
174012,5,2011-10-11 01:37:00
174012,5,2011-10-13 00:07:00
174012,5,2011-10-14 03:47:00
174012,5,2011-10-14 04:20:00
174012,5,2011-10-14 04:24:00
174012,5,2011-10-15 23:00:00
174012,5,2011-10-18 23:00:00
174012,5,2011-10-19 01:35:00
174015,1,2011-10-03 20:12:00
174018,3,2011-10-03 22:25:00
174018,5,2011-10-03 22:28:00
174018,5,2011-10-03 22:30:00
174018,5,2011-10-11 01:35:00
174018,5,2011-10-17 19:35:00
174021,1,2011-10-03 20:14:00
174024,1,2011-10-03 20:16:00
174024,3,2011-10-03 20:19:00
174024,3,2011-10-03 22:31:00
174024,3,2011-10-03 22:46:00
174027,1,2011-10-03 20:18:00
174030,3,2011-10-03 22:15:00
174030,3,2011-10-04 01:13:00
174030,3,2011-10-04 01:13:00
174030,3,2011-10-04 01:16:00
174030,3,2011-10-04 01:32:00
174030,3,2011-10-04 17:28:00
174030,3,2011-10-04 21:24:00
174030,3,2011-10-05 03:17:00
174030,3,2011-10-05 04:39:00
174030,3,2011-10-05 04:45:00
174030,3,2011-10-05 17:19:00
174030,3,2011-10-05 19:01:00
174030,3,2011-10-05 19:09:00
174030,3,2011-10-05 23:15:00
174030,3,2011-10-06 02:47:00
174030,3,2011-10-06 03:59:00
174030,3,2011-10-06 19:08:00
174030,3,2011-10-07 04:13:00
174030,5,2011-10-14 17:33:00
174030,5,2011-10-16 00:52:00
174030,5,2011-10-18 20:14:00
174030,5,2011-10-18 20:45:00
174030,5,2011-10-25 20:37:00
174030,5,2011-11-01 04:36:00
174030,5,2011-11-03 03:21:00
174030,5,2011-11-05 02:47:00
174036,3,2011-10-04 00:45:00
174036,3,2011-10-04 01:16:00
174036,3,2011-10-04 01:18:00
174036,3,2011-10-04 01:43:00
174036,5,2011-10-11 02:42:00
174036,5,2011-10-13 19:34:00
174036,6,2011-10-17 18:31:00
174036,6,2011-10-17 19:11:00
174036,4,2011-10-17 19:25:00
174036,4,2011-10-17 19:36:00
174036,4,2011-10-17 20:24:00
174036,4,2011-10-17 21:39:00
174036,4,2011-10-17 23:44:00
174036,4,2011-10-17 23:50:00
174036,4,2011-10-17 23:56:00
174036,4,2011-10-18 00:02:00
174036,4,2011-10-18 01:29:00
174036,4,2011-10-18 18:34:00
174036,4,2011-10-18 19:06:00
174039,3,2011-10-03 22:20:00
174039,3,2011-10-04 17:54:00
174039,3,2011-10-04 21:38:00
174039,3,2011-10-05 00:07:00
174039,3,2011-10-05 02:22:00
174039,3,2011-10-06 01:59:00
174039,3,2011-10-06 17:52:00
174039,3,2011-10-06 17:55:00
174039,3,2011-10-07 04:48:00
174039,3,2011-10-08 02:29:00
174039,3,2011-10-08 18:47:00
174039,3,2011-10-08 22:34:00
174039,3,2011-10-10 20:12:00
174039,5,2011-10-18 02:30:00
174039,5,2011-10-19 18:45:00
174039,5,2011-10-21 17:33:00
174039,6,2011-10-27 18:01:00
174042,3,2011-10-03 20:27:00
174042,5,2011-10-03 20:37:00
174042,5,2011-10-04 20:56:00
174042,5,2011-10-06 17:54:00
174042,6,2011-10-10 17:31:00
174042,4,2011-10-10 17:43:00
174042,4,2011-10-10 20:39:00
174042,6,2011-10-10 21:22:00
174042,6,2011-10-11 23:22:00
174042,6,2011-10-11 23:25:00
174042,6,2011-10-11 23:28:00
174042,6,2011-10-12 00:43:00
174045,3,2011-10-03 20:19:00
174045,5,2011-10-03 20:24:00
174045,6,2011-10-03 20:25:00
174045,6,2011-10-03 20:58:00
174045,4,2011-10-03 23:07:00
174045,4,2011-10-06 17:25:00
174045,4,2011-10-07 23:14:00
174045,4,2011-10-08 19:08:00
174045,4,2011-10-10 17:54:00
174045,4,2011-10-11 19:13:00
174045,4,2011-10-12 00:55:00
174045,4,2011-10-12 01:52:00
174045,4,2011-10-12 23:04:00
174045,4,2011-10-13 17:26:00
174045,4,2011-10-17 23:39:00
174045,6,2011-10-18 18:10:00
174048,3,2011-10-03 20:27:00
174051,1,2011-10-03 21:13:00
174051,1,2011-10-03 21:29:00
174060,3,2011-10-03 22:28:00
174060,5,2011-10-03 22:30:00
174060,5,2011-10-03 22:48:00
174060,5,2011-10-03 22:52:00
174060,5,2011-10-03 23:09:00
174060,5,2011-10-11 01:41:00
174060,5,2011-10-13 00:10:00
174060,5,2011-10-24 23:29:00
174060,5,2011-10-25 20:41:00
