CaseID,ActivityID,CompleteTimestamp
4507000400_00070,2,2018-01-08 10:25:00
4507000400_00070,3,2018-01-08 12:33:00
4507000400_00070,4,2018-01-08 14:09:00
4507000400_00070,5,2018-01-10 23:59:00
4507000400_00070,6,2018-01-11 11:01:00
4507000400_00070,7,2018-01-12 13:50:00
4507000400_00070,8,2019-01-04 23:59:00
4507000400_00070,9,2019-01-06 17:25:00
4507000400_00070,10,2019-01-10 14:23:00
4507000400_00070,11,2019-01-11 16:58:00
4507000400_00070,12,2019-01-11 17:03:00
4507000400_00070,13,2020-03-05 15:10:00
4507000412_00040,0,2018-01-02 14:47:00
4507000412_00040,1,2019-01-07 23:59:00
4507000412_00040,2,2019-01-10 14:41:00
4507000412_00040,3,2019-01-11 17:41:00
4507000412_00040,4,2020-03-05 15:07:00
4507000412_00060,0,2018-01-02 14:47:00
4507000412_00060,1,2019-01-07 23:59:00
4507000412_00060,2,2019-01-10 14:41:00
4507000412_00060,3,2019-01-11 17:41:00
4507000412_00060,4,2020-03-05 15:07:00
4507000413_00020,0,2018-01-02 14:47:00
4507000413_00020,1,2019-01-04 23:59:00
4507000413_00020,2,2019-01-05 11:54:00
4507000413_00020,3,2019-01-05 15:14:00
4507000413_00020,4,2020-03-05 15:07:00
4507000413_00030,0,2018-01-02 14:47:00
4507000413_00030,1,2019-01-04 23:59:00
4507000413_00030,2,2019-01-05 11:54:00
4507000413_00030,3,2019-01-05 15:14:00
4507000413_00030,4,2020-03-05 15:07:00
4507000477_00070,0,2018-01-03 03:38:00
4507000477_00070,1,2018-01-03 11:06:00
4507000477_00070,2,2018-01-08 13:32:00
4507000477_00070,3,2018-01-08 23:59:00
4507000477_00070,4,2018-01-09 14:20:00
4507000477_00070,5,2020-04-02 11:13:00
4507000477_00100,0,2018-01-03 03:38:00
4507000477_00100,1,2018-01-03 11:06:00
4507000477_00100,2,2018-01-08 13:32:00
4507000477_00100,3,2018-01-08 23:59:00
4507000477_00100,4,2018-01-09 14:20:00
4507000477_00100,5,2020-04-02 11:13:00
4507000478_00020,0,2018-01-03 03:38:00
4507000478_00020,1,2018-01-03 10:48:00
4507000478_00020,2,2018-01-04 23:59:00
4507000478_00020,3,2018-01-05 13:38:00
4507000478_00020,4,2018-01-05 16:03:00
4507000478_00020,5,2019-02-10 16:17:00
4507000485_00090,0,2018-01-03 08:16:00
4507000485_00090,1,2018-01-04 23:59:00
4507000485_00090,2,2018-01-08 11:24:00
4507000485_00090,3,2018-01-08 16:26:00
4507000485_00090,4,2019-02-10 16:15:00
4507000485_00100,0,2018-01-03 08:16:00
4507000485_00100,1,2018-01-04 23:59:00
4507000485_00100,2,2018-01-08 11:24:00
4507000485_00100,3,2018-01-08 16:26:00
4507000485_00100,4,2019-02-10 16:15:00
4507000485_00150,0,2018-01-03 08:16:00
4507000485_00150,1,2018-01-04 23:59:00
4507000485_00150,2,2018-01-08 11:24:00
4507000485_00150,3,2018-01-08 16:26:00
4507000485_00150,4,2019-02-10 16:15:00
4507000485_00240,0,2018-01-03 08:16:00
4507000485_00240,1,2018-01-04 23:59:00
4507000485_00240,2,2018-01-08 11:24:00
4507000485_00240,3,2018-01-08 16:26:00
4507000485_00240,4,2019-02-10 16:15:00
4507000488_00030,0,2018-01-03 08:19:00
4507000488_00030,1,2018-01-05 23:59:00
4507000488_00030,2,2018-01-08 08:15:00
4507000488_00030,3,2018-01-08 11:09:00
4507000488_00030,4,2020-01-01 16:51:00
4507000490_00001,0,2018-01-03 08:20:00
4507000490_00001,1,2018-01-03 08:20:00
4507000490_00001,2,2018-01-04 15:00:00
4507000490_00001,3,2019-01-03 23:59:00
4507000490_00001,4,2019-01-04 16:30:00
4507000490_00001,5,2020-04-02 11:12:00
4507000500_00001,1,2018-01-03 08:20:00
4507000500_00001,0,2018-01-03 08:20:00
4507000500_00001,2,2018-01-04 15:00:00
4507000500_00001,3,2019-01-03 23:59:00
4507000500_00001,4,2019-01-04 15:50:00
4507000500_00001,5,2020-04-02 11:12:00
4507000508_00001,0,2018-01-03 08:20:00
4507000508_00001,1,2018-01-03 08:20:00
4507000508_00001,2,2018-01-04 15:35:00
4507000508_00001,3,2019-01-03 23:59:00
4507000508_00001,4,2019-01-04 17:21:00
4507000508_00001,5,2020-04-02 11:12:00
4507000524_00060,0,2018-01-03 08:22:00
4507000524_00060,1,2018-01-08 08:11:00
4507000524_00060,2,2018-01-08 10:32:00
4507000524_00060,3,2018-01-08 13:16:00
4507000524_00060,4,2018-01-10 23:59:00
4507000524_00060,9,2018-04-10 11:32:00
4507000524_00060,5,2018-01-11 23:59:00
4507000524_00060,6,2018-01-12 11:38:00
4507000524_00060,10,2018-04-12 14:07:00
4507000524_00060,7,2019-01-04 11:52:00
4507000524_00060,11,2019-07-06 02:13:00
4507000524_00060,8,2019-02-10 16:17:00
4507000524_00150,0,2018-01-03 08:22:00
4507000524_00150,1,2018-01-08 08:15:00
4507000524_00150,2,2018-01-10 23:59:00
4507000524_00150,4,2018-04-10 11:32:00
4507000524_00150,3,2018-01-12 11:38:00
4507000524_00150,5,2018-04-12 14:07:00
4507000531_00040,0,2018-01-03 08:33:00
4507000531_00040,1,2018-01-03 23:59:00
4507000531_00040,2,2018-01-04 17:32:00
4507000531_00040,3,2018-01-05 16:35:00
4507000531_00040,4,2018-03-08 13:23:00
4507000561_00010,23,2018-03-01 14:06:00
4507000561_00010,160,2018-08-01 12:00:00
4507000561_00010,221,2018-11-01 11:05:00
4507000561_00010,222,2018-11-01 16:27:00
4507000561_00010,223,2018-11-01 16:27:00
4507000561_00010,9,2018-02-02 09:45:00
4507000561_00010,10,2018-02-02 09:45:00
4507000561_00010,107,2018-07-02 08:45:00
4507000561_00010,108,2018-07-02 08:45:00
4507000561_00010,110,2018-07-02 08:46:00
4507000561_00010,109,2018-07-02 08:46:00
4507000561_00010,111,2018-07-02 17:34:00
4507000561_00010,161,2018-08-02 16:07:00
4507000561_00010,1,2018-01-03 09:36:00
4507000561_00010,112,2018-07-03 23:59:00
4507000561_00010,240,2018-12-03 08:18:00
4507000561_00010,239,2018-12-03 08:18:00
4507000561_00010,242,2018-12-03 08:20:00
4507000561_00010,241,2018-12-03 08:20:00
4507000561_00010,70,2018-05-04 07:50:00
4507000561_00010,71,2018-05-04 07:50:00
4507000561_00010,72,2018-05-04 23:59:00
4507000561_00010,113,2018-07-04 11:42:00
4507000561_00010,11,2018-02-05 12:30:00
4507000561_00010,12,2018-02-05 13:18:00
4507000561_00010,13,2018-02-05 13:18:00
4507000561_00010,14,2018-02-05 16:30:00
4507000561_00010,15,2018-02-05 17:21:00
4507000561_00010,30,2018-04-05 23:59:00
4507000561_00010,81,2018-06-05 23:59:00
4507000561_00010,80,2018-06-05 23:59:00
4507000561_00010,114,2018-07-05 14:13:00
4507000561_00010,115,2018-07-05 23:59:00
4507000561_00010,203,2018-09-05 08:36:00
4507000561_00010,202,2018-09-05 08:36:00
4507000561_00010,224,2018-11-05 17:47:00
4507000561_00010,225,2018-11-05 17:49:00
4507000561_00010,226,2018-11-05 17:50:00
4507000561_00010,243,2018-12-05 11:23:00
4507000561_00010,244,2018-12-05 12:04:00
4507000561_00010,31,2018-04-06 13:56:00
4507000561_00010,32,2018-04-06 15:59:00
4507000561_00010,33,2018-04-06 15:59:00
4507000561_00010,82,2018-06-06 10:05:00
4507000561_00010,83,2018-06-06 10:05:00
4507000561_00010,84,2018-06-06 10:07:00
4507000561_00010,85,2018-06-06 10:07:00
4507000561_00010,116,2018-07-06 16:12:00
4507000561_00010,117,2018-07-06 16:12:00
4507000561_00010,119,2018-07-06 16:13:00
4507000561_00010,118,2018-07-06 16:13:00
4507000561_00010,120,2018-07-06 16:16:00
4507000561_00010,121,2018-07-06 16:16:00
4507000561_00010,162,2018-08-06 23:59:00
4507000561_00010,204,2018-09-06 14:08:00
4507000561_00010,205,2018-09-06 15:31:00
4507000561_00010,227,2018-11-06 16:56:00
4507000561_00010,228,2018-11-06 16:58:00
4507000561_00010,229,2018-11-06 17:00:00
4507000561_00010,230,2018-11-06 17:01:00
4507000561_00010,24,2018-03-07 11:49:00
4507000561_00010,86,2018-06-07 10:23:00
4507000561_00010,87,2018-06-07 15:58:00
4507000561_00010,164,2018-08-07 09:10:00
4507000561_00010,163,2018-08-07 09:10:00
4507000561_00010,165,2018-08-07 09:13:00
4507000561_00010,166,2018-08-07 09:13:00
4507000561_00010,167,2018-08-07 09:15:00
4507000561_00010,168,2018-08-07 09:15:00
4507000561_00010,170,2018-08-07 09:17:00
4507000561_00010,169,2018-08-07 09:17:00
4507000561_00010,171,2018-08-07 11:41:00
4507000561_00010,172,2018-08-07 11:43:00
4507000561_00010,173,2018-08-07 11:45:00
4507000561_00010,174,2018-08-07 11:47:00
4507000561_00010,245,2018-12-07 09:09:00
4507000561_00010,0,2018-12-07 23:59:00
4507000561_00010,16,2018-02-08 14:44:00
4507000561_00010,25,2018-03-08 13:23:00
4507000561_00010,89,2018-06-08 15:40:00
4507000561_00010,88,2018-06-08 15:40:00
4507000561_00010,90,2018-06-08 15:40:00
4507000561_00010,91,2018-06-08 15:40:00
4507000561_00010,176,2018-08-08 06:57:00
4507000561_00010,175,2018-08-08 06:57:00
4507000561_00010,178,2018-08-08 06:58:00
4507000561_00010,177,2018-08-08 06:58:00
4507000561_00010,179,2018-08-08 06:59:00
4507000561_00010,180,2018-08-08 06:59:00
4507000561_00010,182,2018-08-08 07:00:00
4507000561_00010,181,2018-08-08 07:00:00
4507000561_00010,183,2018-08-08 11:52:00
4507000561_00010,184,2018-08-08 11:54:00
4507000561_00010,185,2018-08-08 12:01:00
4507000561_00010,186,2018-08-08 12:05:00
4507000561_00010,231,2018-11-08 23:59:00
4507000561_00010,34,2018-04-09 15:19:00
4507000561_00010,73,2018-05-09 14:12:00
4507000561_00010,122,2018-07-09 10:14:00
4507000561_00010,123,2018-07-09 10:17:00
4507000561_00010,124,2018-07-09 10:19:00
4507000561_00010,125,2018-07-09 13:04:00
4507000561_00010,126,2018-07-09 16:36:00
4507000561_00010,127,2018-07-09 17:21:00
4507000561_00010,128,2018-07-09 23:59:00
4507000561_00010,188,2018-08-09 14:30:00
4507000561_00010,187,2018-08-09 14:30:00
4507000561_00010,209,2018-10-09 11:43:00
4507000561_00010,2,2018-01-10 23:59:00
4507000561_00010,129,2018-07-10 11:28:00
4507000561_00010,3,2018-01-11 23:59:00
4507000561_00010,4,2018-01-11 23:59:00
4507000561_00010,92,2018-06-11 23:59:00
4507000561_00010,206,2018-09-11 23:59:00
4507000561_00010,35,2018-04-12 14:08:00
4507000561_00010,36,2018-04-12 23:59:00
4507000561_00010,131,2018-07-12 12:55:00
4507000561_00010,130,2018-07-12 12:55:00
4507000561_00010,132,2019-07-01 13:19:00
4507000561_00010,133,2019-07-01 13:19:00
4507000561_00010,135,2019-07-01 13:21:00
4507000561_00010,134,2019-07-01 13:21:00
4507000561_00010,136,2019-07-01 13:22:00
4507000561_00010,137,2019-07-01 13:22:00
4507000561_00010,139,2019-07-01 13:25:00
4507000561_00010,138,2019-07-01 13:25:00
4507000561_00010,140,2019-07-01 13:45:00
4507000561_00010,141,2019-07-01 13:45:00
4507000561_00010,142,2019-07-01 14:13:00
4507000561_00010,143,2019-07-01 14:13:00
4507000561_00010,189,2019-08-01 23:59:00
4507000561_00010,207,2019-09-01 16:42:00
4507000561_00010,17,2019-02-02 23:59:00
4507000561_00010,26,2019-03-02 07:07:00
4507000561_00010,27,2019-03-02 07:07:00
4507000561_00010,74,2019-05-02 23:59:00
4507000561_00010,93,2019-06-02 15:02:00
4507000561_00010,94,2019-06-02 23:59:00
4507000561_00010,95,2019-06-02 23:59:00
4507000561_00010,250,2019-01-03 08:37:00
4507000561_00010,249,2019-01-03 08:37:00
4507000561_00010,251,2019-01-03 08:40:00
4507000561_00010,252,2019-01-03 16:12:00
4507000561_00010,96,2019-06-03 23:59:00
4507000561_00010,75,2019-05-04 17:47:00
4507000561_00010,76,2019-05-04 17:47:00
4507000561_00010,144,2019-07-04 11:19:00
4507000561_00010,145,2019-07-04 11:22:00
4507000561_00010,146,2019-07-04 11:24:00
4507000561_00010,147,2019-07-04 12:21:00
4507000561_00010,148,2019-07-04 12:26:00
