CaseID,ActivityID,CompleteTimestamp
120,2,2018-09-21 17:10:00
120,3,2018-11-10 13:46:00
121,0,2018-03-07 11:00:00
121,21,2018-03-07 11:15:00
121,1,2018-12-07 13:41:00
121,2,2018-08-08 12:06:00
121,9,2018-09-27 10:37:00
121,3,2018-09-28 10:27:00
122,0,2018-05-03 09:31:00
122,1,2018-03-15 17:17:00
122,2,2018-04-05 16:55:00
122,3,2018-05-24 13:33:00
123,0,2018-08-15 11:16:00
123,1,2018-08-31 07:16:00
123,2,2018-08-31 09:02:00
123,3,2018-11-29 16:14:00
124,0,2018-05-22 10:57:00
124,1,2018-05-30 21:58:00
124,2,2018-01-06 13:10:00
124,3,2018-07-19 13:16:00
125,0,2018-06-02 09:45:00
125,1,2018-02-15 17:27:00
125,3,2018-05-24 13:34:00
126,0,2018-05-02 11:11:00
126,21,2018-05-02 11:16:00
126,1,2018-02-14 11:11:00
126,9,2018-02-17 05:56:00
126,3,2018-04-26 11:14:00
127,0,2018-11-07 16:48:00
127,1,2018-08-28 19:46:00
128,0,2018-08-11 20:45:00
128,2,2018-11-29 12:25:00
128,9,2018-06-12 13:19:00
129,0,2018-08-16 11:00:00
129,2,2018-09-26 15:54:00
129,3,2018-10-26 11:04:00
130,28,2018-01-10 00:00:00
130,0,2018-01-10 09:57:00
131,1,2018-05-31 10:51:00
131,2,2018-08-06 13:51:00
131,3,2018-08-30 15:36:00
132,0,2018-06-11 14:00:00
132,17,2018-11-20 15:10:00
132,1,2018-11-23 08:24:00
132,2,2018-11-26 14:57:00
133,0,2018-09-07 10:52:00
133,1,2018-07-31 12:12:00
134,0,2018-07-31 08:12:00
134,14,2018-02-08 08:43:00
134,2,2018-09-21 15:14:00
134,3,2018-11-29 16:13:00
135,0,2018-06-28 10:29:00
135,21,2018-06-28 13:00:00
135,1,2018-04-07 13:58:00
135,2,2018-07-07 07:32:00
135,9,2018-09-27 10:37:00
135,3,2018-09-28 10:27:00
136,0,2018-10-12 23:47:00
137,0,2018-11-06 13:41:00
137,1,2018-04-07 15:55:00
137,2,2018-07-07 08:26:00
137,3,2018-06-09 14:06:00
138,0,2018-11-20 09:38:00
138,24,2018-11-20 12:54:00
138,2,2018-11-21 11:19:00
138,24,2019-10-01 09:17:00
138,24,2019-10-01 09:44:00
139,0,2018-08-05 08:29:00
139,1,2018-11-05 07:25:00
139,2,2018-06-18 17:56:00
139,3,2018-05-07 14:12:00
140,0,2018-10-05 15:25:00
140,1,2018-06-22 08:06:00
140,2,2018-10-24 16:10:00
140,3,2018-10-26 11:03:00
141,0,2018-08-01 16:55:00
141,14,2018-02-26 07:28:00
141,14,2018-02-26 12:45:00
141,2,2018-07-18 10:13:00
141,3,2018-07-19 13:16:00
142,0,2018-10-18 17:20:00
142,1,2018-12-13 13:08:00
142,2,2018-12-28 16:15:00
143,28,2018-04-09 00:00:00
143,0,2018-04-09 09:08:00
143,1,2018-10-09 07:35:00
143,2,2018-10-10 14:16:00
143,3,2018-01-11 16:26:00
144,21,2018-10-08 11:21:00
144,1,2018-08-15 09:50:00
144,2,2018-08-16 14:38:00
144,3,2018-11-29 16:15:00
145,0,2018-08-23 11:38:00
145,1,2018-04-09 12:34:00
145,2,2018-05-09 09:42:00
145,3,2018-04-10 16:48:00
146,0,2018-12-02 07:33:00
146,1,2018-02-13 17:38:00
146,2,2018-02-16 09:58:00
146,3,2018-03-29 15:06:00
147,21,2018-08-27 08:03:00
147,1,2018-08-31 14:08:00
147,2,2018-09-14 11:41:00
147,3,2018-08-11 16:44:00
148,0,2018-08-02 09:23:00
148,1,2018-02-13 07:43:00
148,2,2018-02-13 15:21:00
148,3,2018-01-03 14:06:00
149,28,2018-10-22 00:00:00
149,0,2018-10-22 08:17:00
149,1,2018-10-23 17:46:00
149,2,2018-10-24 12:35:00
149,3,2018-11-15 15:34:00
150,0,2018-08-30 08:26:00
150,1,2018-05-09 10:26:00
150,2,2018-02-10 10:16:00
150,3,2018-10-26 11:01:00
151,2,2018-04-24 16:18:00
151,3,2018-07-06 13:13:00
152,0,2018-12-21 08:18:00
152,1,2019-07-01 08:12:00
153,0,2018-06-03 10:18:00
153,2,2018-03-22 11:14:00
153,1,2018-03-22 16:30:00
153,3,2018-05-07 14:10:00
154,0,2018-10-09 10:47:00
154,17,2018-02-11 07:08:00
154,14,2018-05-11 14:36:00
154,1,2018-06-11 09:04:00
154,2,2018-12-12 13:52:00
154,9,2018-12-14 16:22:00
155,0,2018-08-16 13:49:00
155,2,2018-10-16 08:56:00
156,0,2018-05-15 11:49:00
156,1,2018-05-23 09:54:00
156,2,2018-05-29 17:10:00
156,3,2018-08-30 15:39:00
157,0,2018-08-20 13:10:00
157,1,2018-03-09 13:59:00
157,2,2018-11-09 09:02:00
157,3,2018-07-12 09:04:00
158,0,2018-11-01 10:02:00
158,1,2018-01-22 09:53:00
159,0,2018-07-25 14:35:00
159,1,2018-06-08 15:32:00
159,2,2018-05-09 12:13:00
159,3,2018-09-28 10:26:00
160,0,2018-08-21 16:11:00
160,1,2018-08-21 16:12:00
161,0,2018-07-17 09:44:00
161,1,2018-01-08 14:32:00
161,2,2018-06-08 17:44:00
161,9,2018-07-08 16:57:00
161,3,2018-08-11 16:43:00
162,0,2018-09-20 11:45:00
162,2,2018-10-18 06:19:00
162,3,2018-01-11 16:26:00
163,0,2018-06-27 14:17:00
163,2,2018-07-26 12:44:00
163,1,2018-07-31 14:14:00
163,3,2018-04-10 16:48:00
164,0,2018-08-27 17:00:00
164,1,2018-12-09 13:01:00
164,2,2018-09-18 14:04:00
164,9,2018-12-13 08:03:00
165,0,2018-08-05 08:37:00
165,1,2018-05-18 10:40:00
165,2,2018-12-07 17:10:00
165,3,2018-07-26 18:07:00
166,0,2018-10-22 13:11:00
166,1,2018-08-11 13:50:00
166,2,2018-11-12 13:29:00
166,9,2018-12-14 16:22:00
167,0,2018-06-28 10:28:00
167,21,2018-06-28 11:03:00
167,1,2018-09-07 16:34:00
167,2,2018-07-21 08:03:00
167,3,2018-04-10 16:49:00
168,0,2018-01-11 15:54:00
168,21,2018-02-11 16:37:00
168,1,2018-11-27 12:44:00
168,2,2018-05-12 14:03:00
168,3,2018-10-12 11:18:00
169,28,2018-11-20 00:00:00
169,0,2018-11-20 10:55:00
169,1,2018-11-28 12:18:00
169,2,2018-05-12 10:28:00
170,1,2018-02-28 08:50:00
170,0,2018-02-28 08:50:00
170,2,2018-09-03 16:41:00
170,3,2018-03-29 15:11:00
171,0,2018-01-31 11:11:00
171,21,2018-01-31 11:33:00
171,15,2018-01-02 11:56:00
172,0,2018-02-22 11:12:00
172,1,2018-12-03 13:40:00
172,2,2018-12-20 14:16:00
173,28,2018-10-23 00:00:00
173,0,2018-10-23 10:31:00
173,1,2018-10-31 13:12:00
173,2,2018-11-30 12:37:00
174,28,2018-09-13 00:00:00
174,0,2018-09-13 15:05:00
174,1,2018-04-10 09:09:00
175,28,2018-10-30 00:00:00
175,0,2018-10-31 10:03:00
175,21,2018-10-31 11:19:00
175,1,2018-02-11 07:23:00
175,2,2018-10-12 14:30:00
175,3,2019-10-01 15:45:00
176,0,2018-08-03 11:11:00
176,17,2018-03-13 10:04:00
176,2,2018-01-05 15:45:00
176,1,2018-02-05 13:20:00
176,3,2018-06-28 14:04:00
177,0,2018-11-30 13:36:00
177,1,2018-12-13 11:50:00
177,2,2018-12-17 15:21:00
178,0,2018-10-16 11:02:00
178,17,2019-10-01 13:10:00
178,17,2019-10-01 14:39:00
178,1,2019-01-17 15:20:00
179,0,2018-01-19 17:29:00
179,2,2018-02-20 09:50:00
179,9,2018-07-03 16:09:00
179,3,2018-04-26 11:14:00
180,0,2018-05-07 12:22:00
180,1,2018-07-19 15:36:00
180,2,2018-07-23 16:06:00
180,9,2018-07-24 18:06:00
180,3,2018-08-11 16:43:00
181,0,2018-05-06 12:20:00
181,1,2018-06-18 11:16:00
181,2,2018-06-20 17:24:00
181,3,2018-08-30 15:38:00
182,0,2018-02-10 10:05:00
182,1,2018-10-10 11:56:00
182,2,2018-10-31 09:26:00
183,0,2018-02-21 12:30:00
183,1,2018-02-28 17:08:00
183,2,2019-01-14 16:56:00
183,9,2019-01-14 16:57:00
183,3,2019-01-17 14:40:00
184,28,2018-10-28 00:00:00
184,0,2018-10-30 09:26:00
184,1,2018-06-11 08:39:00
184,2,2018-12-13 07:06:00
184,9,2018-12-21 10:35:00
184,3,2019-10-01 15:42:00
185,0,2018-04-16 07:32:00
185,1,2018-04-18 10:42:00
185,1,2018-04-19 18:46:00
185,1,2018-04-30 08:05:00
185,1,2018-05-16 08:54:00
185,2,2018-05-23 16:45:00
185,2,2018-05-28 13:09:00
185,2,2018-05-28 13:33:00
185,3,2018-07-06 13:12:00
185,2,2018-07-07 09:45:00
185,7,2018-07-27 14:10:00
185,3,2018-07-27 14:13:00
185,2,2018-07-27 14:25:00
185,3,2018-02-08 16:07:00
186,0,2018-08-02 10:23:00
186,14,2018-02-23 11:57:00
186,17,2018-03-13 11:21:00
186,1,2018-03-13 13:19:00
186,2,2018-03-16 13:59:00
186,3,2018-05-06 15:00:00
187,0,2018-07-16 14:10:00
187,1,2018-07-27 17:28:00
187,2,2018-08-17 16:26:00
187,3,2018-10-26 11:03:00
188,0,2018-05-29 11:50:00
188,1,2018-05-06 18:16:00
188,2,2018-06-14 05:28:00
188,3,2018-07-26 18:07:00
189,0,2018-08-08 15:09:00
189,1,2018-08-14 14:45:00
189,2,2018-08-15 11:02:00
189,3,2018-06-09 14:07:00
190,0,2018-04-17 15:02:00
190,1,2018-04-25 15:18:00
190,2,2018-02-05 11:31:00
190,3,2018-07-26 18:08:00
191,0,2018-05-28 08:14:00
191,2,2018-05-29 13:35:00
191,1,2018-05-29 18:58:00
191,3,2018-07-26 18:06:00
192,0,2018-08-15 08:37:00
192,1,2018-08-20 17:44:00
193,0,2018-05-07 11:45:00
193,21,2018-05-07 12:33:00
193,1,2018-12-07 17:19:00
193,1,2018-07-13 13:55:00
193,2,2018-07-21 08:23:00
193,2,2018-07-23 07:56:00
193,3,2018-04-10 16:49:00
194,0,2018-07-05 08:38:00
194,1,2018-11-05 07:25:00
194,2,2018-07-17 11:40:00
194,3,2018-07-19 13:17:00
195,0,2018-05-23 14:59:00
195,2,2018-01-08 06:40:00
195,3,2018-08-30 15:39:00
196,0,2018-02-01 07:48:00
196,1,2018-05-01 11:08:00
196,2,2018-09-01 16:18:00
196,3,2018-01-25 16:54:00
197,0,2018-06-27 11:49:00
197,1,2018-02-07 11:06:00
197,2,2018-07-19 14:07:00
197,3,2018-09-08 14:28:00
198,0,2018-06-03 08:28:00
198,17,2018-06-03 08:42:00
198,1,2018-09-03 17:35:00
198,2,2018-12-03 13:24:00
198,3,2018-03-29 15:10:00
199,0,2018-06-04 10:00:00
199,1,2018-12-04 13:25:00
199,2,2018-04-19 12:51:00
199,3,2018-07-26 18:08:00
200,0,2018-03-12 14:47:00
200,2,2018-12-28 08:40:00
201,0,2018-12-18 11:56:00
201,1,2018-12-27 09:16:00
201,2,2019-08-01 08:40:00
202,0,2018-12-14 14:08:00
203,0,2018-02-07 07:30:00
203,1,2018-08-14 17:44:00
203,17,2018-08-15 16:31:00
203,14,2018-08-15 16:31:00
203,1,2018-08-17 17:30:00
203,1,2018-08-17 17:33:00
203,2,2018-09-28 10:27:00
203,3,2018-04-10 16:50:00
203,2,2018-08-10 11:30:00
203,2,2018-08-10 12:00:00
203,3,2018-11-10 13:47:00
203,9,2018-10-23 18:07:00
203,3,2018-10-26 11:03:00
204,0,2018-02-05 10:24:00
204,17,2018-11-06 15:03:00
204,1,2018-06-15 17:40:00
204,2,2018-06-23 12:54:00
204,3,2018-08-30 15:38:00
205,0,2018-01-26 09:24:00
205,2,2018-06-27 14:07:00
205,3,2018-08-30 15:39:00
206,0,2018-12-07 10:03:00
206,17,2018-08-23 11:49:00
