CaseID,ActivityID,CompleteTimestamp
62,6,2007-11-02 23:00:00
62,6,2007-12-04 23:00:00
63,1,2007-04-04 22:00:00
63,2,2007-08-01 22:00:00
63,3,2007-08-08 22:00:00
63,4,2007-10-07 22:00:00
63,5,2009-03-29 22:00:00
64,1,2007-04-05 22:00:00
64,6,2007-04-12 22:00:00
65,1,2007-04-07 22:00:00
65,2,2007-08-01 22:00:00
65,3,2007-08-08 22:00:00
65,4,2007-10-07 22:00:00
65,5,2009-03-29 22:00:00
66,1,2007-04-11 22:00:00
66,2,2007-08-01 22:00:00
66,3,2007-08-17 22:00:00
66,4,2007-10-16 22:00:00
66,5,2009-03-29 22:00:00
67,1,2007-04-14 22:00:00
67,6,2007-04-14 22:00:00
68,1,2007-04-14 22:00:00
68,2,2007-08-01 22:00:00
69,1,2007-04-14 22:00:00
69,2,2007-08-01 22:00:00
69,3,2007-08-10 22:00:00
69,4,2007-10-09 22:00:00
69,5,2009-03-29 22:00:00
70,1,2007-04-18 22:00:00
70,2,2007-07-16 22:00:00
70,3,2007-07-22 22:00:00
70,4,2007-09-20 22:00:00
70,5,2009-03-29 22:00:00
71,1,2007-04-27 22:00:00
71,2,2007-08-01 22:00:00
71,3,2007-08-18 22:00:00
71,4,2007-10-17 22:00:00
71,5,2009-03-29 22:00:00
72,1,2007-04-06 22:00:00
72,2,2007-08-01 22:00:00
72,3,2007-08-09 22:00:00
72,4,2007-10-08 22:00:00
72,6,2008-09-02 22:00:00
73,1,2007-04-16 22:00:00
73,2,2007-07-16 22:00:00
73,3,2007-08-04 22:00:00
73,4,2007-10-03 22:00:00
73,5,2009-03-29 22:00:00
74,1,2007-04-16 22:00:00
74,6,2007-08-20 22:00:00
75,1,2006-08-12 22:00:00
75,2,2006-12-12 23:00:00
76,1,2007-03-30 22:00:00
76,2,2007-08-01 22:00:00
76,3,2007-08-19 22:00:00
76,4,2007-10-18 22:00:00
76,6,2007-11-23 23:00:00
76,5,2009-03-29 22:00:00
77,1,2007-03-30 22:00:00
77,6,2007-06-22 22:00:00
78,1,2007-04-04 22:00:00
78,6,2007-04-09 22:00:00
79,1,2007-04-10 22:00:00
79,2,2007-08-01 22:00:00
80,1,2006-08-12 22:00:00
80,2,2006-12-12 23:00:00
80,3,2007-01-07 23:00:00
80,4,2007-03-08 23:00:00
80,6,2007-11-18 23:00:00
81,1,2007-03-24 23:00:00
81,2,2007-07-16 22:00:00
81,3,2007-07-24 22:00:00
81,4,2007-09-22 22:00:00
81,5,2009-03-29 22:00:00
82,1,2007-03-27 22:00:00
82,2,2007-08-01 22:00:00
82,3,2007-08-18 22:00:00
82,4,2007-10-17 22:00:00
82,6,2008-10-08 22:00:00
83,1,2007-04-02 22:00:00
83,2,2007-08-01 22:00:00
83,3,2007-08-08 22:00:00
83,4,2007-10-07 22:00:00
83,5,2009-03-29 22:00:00
84,1,2006-08-13 22:00:00
84,2,2006-12-12 23:00:00
85,1,2006-08-13 22:00:00
85,2,2006-12-12 23:00:00
86,1,2007-04-19 22:00:00
86,2,2007-08-01 22:00:00
86,3,2007-08-08 22:00:00
86,4,2007-10-07 22:00:00
86,5,2009-03-29 22:00:00
87,1,2007-04-19 22:00:00
87,2,2007-08-01 22:00:00
87,3,2007-08-08 22:00:00
87,4,2007-10-07 22:00:00
87,5,2009-03-29 22:00:00
88,1,2007-04-19 22:00:00
88,2,2007-08-01 22:00:00
89,1,2007-03-25 22:00:00
89,2,2007-07-16 22:00:00
89,3,2007-07-25 22:00:00
89,4,2007-09-23 22:00:00
89,5,2009-03-29 22:00:00
90,1,2007-03-28 22:00:00
90,2,2007-08-01 22:00:00
90,3,2007-08-08 22:00:00
90,4,2007-10-07 22:00:00
90,5,2009-03-29 22:00:00
91,1,2006-08-13 22:00:00
91,2,2006-12-12 23:00:00
91,3,2007-01-14 23:00:00
91,4,2007-03-15 23:00:00
91,5,2009-03-29 22:00:00
92,1,2007-03-30 22:00:00
92,2,2007-08-01 22:00:00
92,3,2007-08-08 22:00:00
92,4,2007-10-07 22:00:00
92,5,2009-03-29 22:00:00
93,1,2007-03-30 22:00:00
93,2,2007-08-01 22:00:00
93,3,2007-08-08 22:00:00
93,4,2007-10-07 22:00:00
93,6,2007-11-01 23:00:00
93,6,2007-11-16 23:00:00
94,1,2007-03-31 22:00:00
94,6,2007-04-05 22:00:00
95,1,2007-04-05 22:00:00
95,6,2007-04-13 22:00:00
96,1,2007-04-06 22:00:00
96,2,2007-08-01 22:00:00
96,3,2007-08-08 22:00:00
96,4,2007-10-07 22:00:00
96,6,2008-01-15 23:00:00
96,6,2008-05-07 22:00:00
97,1,2007-04-21 22:00:00
97,6,2007-07-02 22:00:00
98,1,2006-08-14 22:00:00
98,6,2006-09-10 22:00:00
99,1,2007-04-09 22:00:00
99,2,2007-09-28 22:00:00
99,3,2007-10-11 22:00:00
99,4,2007-12-10 23:00:00
99,5,2009-03-29 22:00:00
100,1,2007-04-10 22:00:00
100,2,2007-08-01 22:00:00
100,3,2007-08-19 22:00:00
100,4,2007-10-18 22:00:00
100,5,2009-03-29 22:00:00
101,1,2007-04-14 22:00:00
101,2,2007-08-01 22:00:00
101,3,2007-08-09 22:00:00
101,4,2007-10-08 22:00:00
101,5,2009-03-29 22:00:00
102,1,2007-04-14 22:00:00
102,6,2007-04-18 22:00:00
103,1,2006-08-14 22:00:00
103,2,2006-12-13 23:00:00
104,1,2006-08-14 22:00:00
104,2,2007-04-03 22:00:00
104,3,2007-04-15 22:00:00
104,4,2007-06-14 22:00:00
104,5,2009-03-29 22:00:00
105,1,2007-04-15 22:00:00
105,6,2007-04-17 22:00:00
106,1,2007-04-24 22:00:00
106,6,2007-04-26 22:00:00
107,1,2007-04-27 22:00:00
107,2,2007-07-16 22:00:00
107,3,2007-07-22 22:00:00
107,4,2007-09-20 22:00:00
107,5,2009-03-29 22:00:00
108,1,2007-04-29 22:00:00
108,6,2007-05-04 22:00:00
109,1,2007-04-30 22:00:00
109,2,2007-08-01 22:00:00
109,3,2007-08-18 22:00:00
109,4,2007-10-17 22:00:00
109,6,2008-10-09 22:00:00
110,1,2007-05-05 22:00:00
110,6,2007-05-07 22:00:00
111,1,2007-04-23 22:00:00
111,2,2007-08-01 22:00:00
111,3,2007-08-08 22:00:00
111,4,2007-10-07 22:00:00
111,5,2009-03-29 22:00:00
112,1,2007-05-02 22:00:00
112,2,2007-07-16 22:00:00
113,1,2007-05-09 22:00:00
113,2,2007-08-19 22:00:00
113,3,2007-09-06 22:00:00
113,4,2007-11-05 23:00:00
113,5,2009-03-29 22:00:00
114,1,2007-04-07 22:00:00
114,2,2007-07-16 22:00:00
115,1,2006-08-17 22:00:00
115,2,2006-12-13 23:00:00
116,1,2007-04-15 22:00:00
116,2,2007-08-01 22:00:00
116,3,2007-08-16 22:00:00
116,7,2007-09-02 22:00:00
116,4,2007-10-15 22:00:00
116,8,2007-10-29 23:00:00
117,1,2007-04-17 22:00:00
117,2,2007-08-01 22:00:00
117,3,2007-08-09 22:00:00
117,4,2007-10-08 22:00:00
117,5,2009-03-29 22:00:00
118,1,2007-04-20 22:00:00
118,6,2007-05-31 22:00:00
119,1,2006-08-18 22:00:00
119,6,2006-08-23 22:00:00
120,1,2006-08-18 22:00:00
120,6,2006-08-24 22:00:00
121,1,2007-05-02 22:00:00
121,2,2007-08-19 22:00:00
122,1,2007-04-21 22:00:00
122,2,2007-08-01 22:00:00
122,3,2007-08-09 22:00:00
122,4,2007-10-08 22:00:00
122,5,2009-03-29 22:00:00
123,1,2007-04-27 22:00:00
123,2,2007-07-16 22:00:00
123,3,2007-07-25 22:00:00
123,4,2007-09-23 22:00:00
123,5,2009-03-29 22:00:00
124,1,2007-04-28 22:00:00
124,6,2007-05-02 22:00:00
125,1,2007-04-23 22:00:00
125,6,2007-05-02 22:00:00
126,1,2007-04-23 22:00:00
126,2,2007-07-16 22:00:00
127,1,2006-08-18 22:00:00
127,2,2006-12-13 23:00:00
127,3,2006-12-31 23:00:00
127,4,2007-03-01 23:00:00
127,5,2009-03-29 22:00:00
128,1,2007-04-24 22:00:00
128,6,2007-05-02 22:00:00
129,1,2007-04-24 22:00:00
129,2,2007-08-01 22:00:00
130,1,2007-04-28 22:00:00
130,6,2007-04-29 22:00:00
131,1,2007-04-30 22:00:00
131,6,2007-05-02 22:00:00
132,1,2007-04-30 22:00:00
132,6,2007-05-06 22:00:00
133,1,2007-05-02 22:00:00
133,2,2007-08-19 22:00:00
133,3,2007-08-28 22:00:00
133,4,2007-10-27 22:00:00
133,5,2009-03-29 22:00:00
134,1,2007-05-06 22:00:00
134,2,2007-08-19 22:00:00
134,3,2007-08-27 22:00:00
134,4,2007-10-26 22:00:00
134,5,2009-03-29 22:00:00
135,1,2007-05-06 22:00:00
135,2,2007-07-16 22:00:00
136,1,2007-04-30 22:00:00
136,2,2007-08-01 22:00:00
136,3,2007-08-12 22:00:00
136,4,2007-10-11 22:00:00
136,6,2008-09-19 22:00:00
137,1,2007-05-05 22:00:00
137,6,2007-05-06 22:00:00
138,1,2007-05-08 22:00:00
138,6,2007-05-13 22:00:00
139,1,2007-05-12 22:00:00
139,6,2007-05-17 22:00:00
140,1,2007-05-04 22:00:00
140,6,2007-05-10 22:00:00
141,1,2007-05-04 22:00:00
141,6,2007-05-04 22:00:00
142,1,2007-05-04 22:00:00
142,2,2007-07-16 22:00:00
143,1,2007-05-10 22:00:00
143,2,2007-08-19 22:00:00
143,3,2007-09-02 22:00:00
143,4,2007-11-01 23:00:00
143,6,2007-11-11 23:00:00
143,6,2007-12-12 23:00:00
144,1,2007-05-12 22:00:00
144,6,2007-05-14 22:00:00
145,1,2007-05-19 22:00:00
145,2,2007-08-19 22:00:00
145,3,2007-08-27 22:00:00
145,4,2007-10-26 22:00:00
145,5,2009-03-29 22:00:00
146,1,2007-05-23 22:00:00
146,2,2007-08-19 22:00:00
147,1,2007-04-28 22:00:00
147,6,2007-05-02 22:00:00
148,1,2007-04-30 22:00:00
148,6,2007-05-06 22:00:00
149,1,2006-08-10 22:00:00
149,6,2006-08-17 22:00:00
150,1,2007-05-08 22:00:00
150,2,2007-08-19 22:00:00
150,3,2007-08-29 22:00:00
150,4,2007-10-28 23:00:00
150,5,2009-03-29 22:00:00
151,1,2007-04-30 22:00:00
151,2,2007-08-01 22:00:00
151,3,2007-08-09 22:00:00
151,4,2007-10-08 22:00:00
151,5,2009-03-29 22:00:00
152,1,2007-04-30 22:00:00
152,6,2007-05-08 22:00:00
153,1,2007-04-30 22:00:00
153,6,2007-05-01 22:00:00
154,1,2007-05-03 22:00:00
154,2,2007-08-19 22:00:00
154,3,2007-08-29 22:00:00
154,4,2007-10-28 23:00:00
154,5,2009-03-29 22:00:00
155,1,2007-05-10 22:00:00
155,6,2007-05-16 22:00:00
156,1,2006-08-12 22:00:00
156,2,2006-12-12 23:00:00
156,3,2007-01-12 23:00:00
156,4,2007-03-13 23:00:00
156,5,2009-03-29 22:00:00
157,1,2007-05-12 22:00:00
157,2,2007-08-19 22:00:00
157,3,2007-09-07 22:00:00
157,4,2007-11-06 23:00:00
157,5,2009-03-29 22:00:00
158,1,2006-08-12 22:00:00
158,2,2006-12-12 23:00:00
158,3,2007-01-08 23:00:00
158,4,2007-03-09 23:00:00
158,5,2009-03-29 22:00:00
159,1,2007-05-09 22:00:00
159,2,2007-08-19 22:00:00
159,3,2007-09-06 22:00:00
159,4,2007-11-05 23:00:00
159,5,2009-03-29 22:00:00
160,1,2007-05-12 22:00:00
160,2,2007-08-19 22:00:00
160,3,2007-08-27 22:00:00
160,4,2007-10-26 22:00:00
160,5,2009-03-29 22:00:00
161,1,2007-05-16 22:00:00
161,2,2007-08-19 22:00:00
161,3,2007-08-28 22:00:00
161,4,2007-10-27 22:00:00
161,5,2009-03-29 22:00:00
162,1,2006-08-12 22:00:00
162,6,2006-08-20 22:00:00
163,1,2007-05-17 22:00:00
163,2,2007-08-19 22:00:00
163,3,2007-08-28 22:00:00
163,4,2007-10-27 22:00:00
163,5,2009-03-29 22:00:00
164,1,2007-05-18 22:00:00
164,2,2007-08-19 22:00:00
165,1,2007-05-18 22:00:00
165,2,2007-08-19 22:00:00
165,3,2007-09-02 22:00:00
165,7,2007-10-28 23:00:00
165,4,2007-11-01 23:00:00
165,8,2007-11-29 23:00:00
166,1,2007-05-19 22:00:00
166,2,2007-08-19 22:00:00
166,3,2007-08-28 22:00:00
166,4,2007-10-27 22:00:00
166,6,2007-10-28 23:00:00
167,1,2007-05-10 22:00:00
167,6,2007-05-27 22:00:00
168,1,2007-05-15 22:00:00
168,6,2007-05-22 22:00:00
169,1,2007-05-17 22:00:00
169,2,2007-08-19 22:00:00
170,1,2007-05-25 22:00:00
170,2,2007-08-19 22:00:00
170,3,2007-09-07 22:00:00
170,4,2007-11-06 23:00:00
170,5,2009-03-29 22:00:00
171,1,2007-05-25 22:00:00
171,2,2007-08-19 22:00:00
171,3,2007-09-08 22:00:00
171,4,2007-11-07 23:00:00
171,5,2009-03-29 22:00:00
172,1,2007-05-28 22:00:00
172,2,2007-08-19 22:00:00
172,3,2007-09-02 22:00:00
172,4,2007-11-01 23:00:00
172,5,2009-03-29 22:00:00
173,1,2006-08-01 22:00:00
173,2,2006-12-11 23:00:00
173,3,2006-12-30 23:00:00
173,4,2007-02-28 23:00:00
173,5,2009-03-29 22:00:00
174,1,2007-05-07 22:00:00
174,2,2007-08-19 22:00:00
175,1,2007-05-09 22:00:00
175,2,2007-08-19 22:00:00
175,3,2007-09-08 22:00:00
175,4,2007-11-07 23:00:00
175,5,2009-03-29 22:00:00
176,1,2007-05-11 22:00:00
176,6,2007-05-11 22:00:00
177,1,2006-08-13 22:00:00
177,2,2006-12-12 23:00:00
178,1,2007-05-22 22:00:00
178,6,2007-05-28 22:00:00
179,1,2007-05-24 22:00:00
179,2,2007-08-19 22:00:00
180,1,2007-05-06 22:00:00
180,2,2007-08-19 22:00:00
181,1,2008-05-13 22:00:00
181,6,2008-05-19 22:00:00
182,1,2007-05-26 22:00:00
182,2,2007-08-19 22:00:00
182,3,2007-08-29 22:00:00
182,4,2007-10-28 23:00:00
182,5,2009-03-29 22:00:00
183,1,2007-05-30 22:00:00
183,2,2007-08-19 22:00:00
184,1,2007-06-01 22:00:00
184,2,2007-08-19 22:00:00
185,1,2007-06-01 22:00:00
185,2,2007-08-19 22:00:00
185,3,2007-08-28 22:00:00
185,4,2007-10-27 22:00:00
185,6,2008-11-04 23:00:00
186,1,2007-05-10 22:00:00
186,2,2007-08-19 22:00:00
186,3,2007-08-27 22:00:00
186,4,2007-10-26 22:00:00
186,5,2009-03-29 22:00:00
187,1,2007-05-10 22:00:00
187,2,2007-07-16 22:00:00
188,1,2007-06-14 22:00:00
188,2,2007-08-21 22:00:00
189,1,2006-08-17 22:00:00
189,6,2006-08-18 22:00:00
190,1,2007-06-17 22:00:00
190,2,2007-08-21 22:00:00
190,3,2007-08-27 22:00:00
190,4,2007-10-26 22:00:00
190,5,2009-03-29 22:00:00
191,1,2007-06-18 22:00:00
191,2,2007-08-21 22:00:00
191,3,2007-08-27 22:00:00
191,4,2007-10-26 22:00:00
191,5,2009-03-29 22:00:00
192,1,2007-05-30 22:00:00
192,2,2007-08-19 22:00:00
192,3,2007-09-07 22:00:00
192,4,2007-11-06 23:00:00
192,5,2009-03-29 22:00:00
193,1,2007-05-19 22:00:00
193,2,2007-08-19 22:00:00
193,3,2007-09-02 22:00:00
193,4,2007-11-01 23:00:00
193,6,2008-09-12 22:00:00
194,1,2007-05-21 22:00:00
194,6,2007-06-04 22:00:00
195,1,2007-05-22 22:00:00
195,6,2007-05-22 22:00:00
196,1,2007-05-20 22:00:00
196,2,2007-08-19 22:00:00
197,1,2008-09-12 22:00:00
197,2,2009-03-31 22:00:00
198,1,2008-09-26 22:00:00
198,2,2009-01-02 23:00:00
198,3,2009-01-09 23:00:00
198,4,2009-03-10 23:00:00
198,5,2010-10-14 22:00:00
199,1,2007-05-23 22:00:00
199,2,2007-08-19 22:00:00
199,3,2007-08-28 22:00:00
199,7,2007-09-02 22:00:00
199,4,2007-10-27 22:00:00
199,8,2007-10-29 23:00:00
200,1,2007-05-26 22:00:00
200,2,2007-08-19 22:00:00
200,3,2007-08-27 22:00:00
200,4,2007-10-26 22:00:00
200,5,2009-03-29 22:00:00
201,1,2007-05-26 22:00:00
201,6,2007-07-10 22:00:00
202,1,2006-08-10 22:00:00
202,2,2006-12-12 23:00:00
203,1,2007-05-31 22:00:00
203,6,2007-06-04 22:00:00
204,1,2007-05-31 22:00:00
204,6,2007-06-05 22:00:00
205,1,2007-06-01 22:00:00
205,2,2007-08-19 22:00:00
205,3,2007-08-27 22:00:00
205,4,2007-10-26 22:00:00
205,6,2007-11-01 23:00:00
205,6,2008-10-28 23:00:00
206,1,2007-06-05 22:00:00
206,6,2007-06-11 22:00:00
207,1,2007-06-05 22:00:00
207,2,2007-08-21 22:00:00
207,3,2007-09-06 22:00:00
207,4,2007-11-05 23:00:00
207,5,2009-03-29 22:00:00
208,1,2006-08-12 22:00:00
208,6,2006-08-17 22:00:00
209,1,2007-05-31 22:00:00
209,6,2007-06-03 22:00:00
210,1,2007-06-06 22:00:00
210,2,2007-08-21 22:00:00
211,1,2007-06-07 22:00:00
211,2,2007-08-21 22:00:00
211,3,2007-09-04 22:00:00
211,4,2007-11-03 23:00:00
211,5,2009-03-29 22:00:00
212,1,2007-06-07 22:00:00
212,2,2007-08-21 22:00:00
212,3,2007-08-29 22:00:00
212,4,2007-10-28 23:00:00
212,6,2008-01-13 23:00:00
212,5,2009-03-29 22:00:00
213,1,2007-06-09 22:00:00
213,2,2007-08-21 22:00:00
213,3,2007-09-06 22:00:00
213,4,2007-11-05 23:00:00
213,5,2009-03-29 22:00:00
214,1,2007-06-14 22:00:00
214,2,2007-08-21 22:00:00
214,3,2007-09-06 22:00:00
214,4,2007-11-05 23:00:00
214,5,2009-03-29 22:00:00
215,1,2007-06-14 22:00:00
215,2,2007-08-21 22:00:00
215,3,2007-08-27 22:00:00
215,4,2007-10-26 22:00:00
215,5,2009-03-29 22:00:00
216,1,2007-07-25 22:00:00
216,2,2007-12-09 23:00:00
217,1,2007-07-31 22:00:00
217,6,2007-08-22 22:00:00
218,1,2007-09-04 22:00:00
218,2,2007-12-26 23:00:00
219,1,2007-11-27 23:00:00
219,2,2008-02-08 23:00:00
219,3,2008-02-22 23:00:00
219,4,2008-04-22 22:00:00
219,6,2008-06-16 22:00:00
220,1,2008-02-01 23:00:00
220,2,2008-06-03 22:00:00
220,3,2008-06-08 22:00:00
220,4,2008-08-07 22:00:00
220,5,2010-10-14 22:00:00
221,1,2006-08-12 22:00:00
221,2,2006-12-12 23:00:00
221,3,2007-01-01 23:00:00
221,4,2007-03-02 23:00:00
221,6,2007-11-05 23:00:00
222,1,2007-06-05 22:00:00
222,6,2007-06-07 22:00:00
223,1,2007-06-08 22:00:00
223,6,2007-06-17 22:00:00
224,1,2006-08-12 22:00:00
224,2,2006-12-12 23:00:00
225,1,2007-06-11 22:00:00
225,6,2007-06-20 22:00:00
226,1,2007-06-11 22:00:00
226,2,2007-08-21 22:00:00
226,3,2007-08-27 22:00:00
226,4,2007-10-26 22:00:00
226,5,2009-03-29 22:00:00
227,1,2007-06-11 22:00:00
227,2,2007-08-21 22:00:00
227,3,2007-08-27 22:00:00
227,7,2007-09-16 22:00:00
227,4,2007-10-26 22:00:00
227,8,2007-10-29 23:00:00
228,1,2007-06-14 22:00:00
228,2,2007-08-21 22:00:00
228,3,2007-08-26 22:00:00
228,4,2007-10-25 22:00:00
228,5,2009-03-29 22:00:00
229,1,2007-06-14 22:00:00
229,6,2007-06-20 22:00:00
230,1,2007-06-07 22:00:00
230,2,2007-08-21 22:00:00
230,3,2007-08-27 22:00:00
230,7,2007-09-04 22:00:00
230,4,2007-10-26 22:00:00
230,8,2007-10-29 23:00:00
231,1,2007-06-09 22:00:00
231,2,2007-08-21 22:00:00
232,1,2007-06-11 22:00:00
232,2,2007-08-21 22:00:00
232,3,2007-08-27 22:00:00
232,4,2007-10-26 22:00:00
232,6,2007-12-27 23:00:00
232,6,2008-09-01 22:00:00
233,1,2007-06-16 22:00:00
233,2,2007-09-28 22:00:00
233,3,2007-10-22 22:00:00
233,4,2007-12-21 23:00:00
233,5,2009-03-29 22:00:00
234,1,2007-06-16 22:00:00
234,6,2007-06-16 22:00:00
235,1,2007-05-29 22:00:00
235,2,2007-08-19 22:00:00
235,3,2007-08-27 22:00:00
235,4,2007-10-26 22:00:00
235,6,2007-10-30 23:00:00
235,6,2008-09-02 22:00:00
236,1,2007-05-29 22:00:00
236,2,2007-08-19 22:00:00
237,1,2006-08-18 22:00:00
237,2,2006-12-13 23:00:00
237,3,2007-01-01 23:00:00
237,4,2007-03-02 23:00:00
